timestamp,open,high,low,close,volume
2024-09-09,4.2e-07,4.5e-07,4.1e-07,4.2e-07,1425453.0
2024-09-10,4.2e-07,4.3e-07,4.1e-07,4.3e-07,482908.0
2024-09-11,4.2e-07,4.3e-07,4.1e-07,4.2e-07,431874.0
2024-09-12,4.3e-07,4.4e-07,4.2e-07,4.3e-07,791548.0
2024-09-13,4.3e-07,4.4e-07,4.2e-07,4.3e-07,509781.0
2024-09-14,4.2e-07,4.3e-07,4.2e-07,4.2e-07,64317.0
2024-09-15,4.3e-07,4.3e-07,4.2e-07,4.2e-07,350503.0
