timestamp,open,high,low,close,volume
2024-09-02,0.004618,0.004846,0.004618,0.004736,701.9608
2024-09-03,0.004737,0.004797,0.004299,0.004318,1177.223
2024-09-04,0.004306,0.004589,0.004279,0.00441,979.2099
2024-09-05,0.004412,0.004434,0.004234,0.004244,655.3933
2024-09-06,0.004235,0.00444,0.004179,0.004289,751.2386
2024-09-07,0.004288,0.004496,0.004287,0.004342,689.5183
2024-09-08,0.004337,0.004598,0.004323,0.004489,629.6959
