timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2022-11-14,16331.78,17190.0,15815.21,16619.46,380210.7775,1668470399999,6273920325.33682730,9215128,189502.41248000,3127495594.21076420,0
2022-11-15,16617.72,17134.69,16527.72,16900.57,282461.84391,1668556799999,4758545355.78683170,7200265,141015.70658000,2375750102.41831840,0
2022-11-16,16900.57,17015.92,16378.61,16662.76,261493.40809,1668643199999,4362538338.56532390,6297404,129644.72244000,2162757428.72151800,0
2022-11-17,16661.61,16751.0,16410.74,16692.56,228038.97873,1668729599999,3785204632.01422130,5352083,113347.39771000,1881536908.06648980,0
2022-11-18,16692.56,17011.0,16546.04,16700.45,214224.18184,1668815999999,3588467560.37312090,5114799,106366.35569000,1781845353.09400520,0
2022-11-19,16699.43,16822.41,16553.53,16700.68,104963.15558,1668902399999,1747627888.12954740,3142123,52397.34048000,872445362.12574050,0
2022-11-20,16700.68,16753.33,16180.0,16280.23,154842.13478,1668988799999,2561165772.49570730,4557344,75959.10991000,1256443330.04150680,0
2022-11-21,16279.5,16319.0,15476.0,15781.29,324096.997753,1669075199999,5188798317.00415347,7440871,159995.46460000,2561914108.92441750,0
2022-11-22,15781.29,16315.0,15616.63,16226.94,239548.06623,1669161599999,3823612603.80300190,6276097,119384.47075000,1905917090.26695930,0
2022-11-23,16227.96,16706.0,16160.2,16603.11,264927.70408,1669247999999,4368042618.50026110,6260616,132804.37627000,2189676204.36681600,0
2022-11-24,16603.11,16812.63,16458.05,16598.95,206565.92346,1669334399999,3431724405.65476800,5031851,103203.31930000,1714660566.87781180,0
2022-11-25,16599.55,16666.0,16342.81,16522.14,182089.49533,1669420799999,3003553172.22947180,4396465,90187.55597000,1487718711.08407600,0
2022-11-26,16521.35,16701.99,16385.0,16458.57,181804.81666,1669507199999,3011990387.64742920,3817130,89646.23245000,1485219997.26388430,0
2022-11-27,16457.61,16600.0,16401.0,16428.78,162025.47607,1669593599999,2679048565.52130150,3362221,80097.04098000,1324406073.66946440,0
2022-11-28,16428.77,16487.04,15995.27,16212.91,252695.40367,1669679999999,4096398587.35731400,5570407,125766.80639000,2038825206.54017270,0
2022-11-29,16212.18,16548.71,16100.0,16442.53,248106.25009,1669766399999,4072651066.99940620,5206638,123715.14039000,2030827592.49234990,0
2022-11-30,16442.91,17249.0,16428.3,17163.64,303019.80719,1669852799999,5123595199.50528570,6519330,151764.57285000,2566042182.99636060,0
2022-12-01,17165.53,17324.0,16855.01,16977.37,232818.18218,1669939199999,3972607179.86857180,5097720,116018.88867000,1979692808.00705940,0
2022-12-02,16978.0,17105.73,16787.85,17092.74,202372.2062,1670025599999,3432385161.66025690,4305515,99556.14105000,1688510144.19126210,0
2022-12-03,17092.13,17188.98,16858.74,16885.2,154542.57306,1670111999999,2622504252.86645320,3308694,76214.56604000,1293351463.16091190,0
2022-12-04,16885.2,17202.84,16878.25,17105.7,178619.13387,1670198399999,3040020095.05117780,3948990,89359.35165000,1520945572.07683370,0
2022-12-05,17106.65,17424.25,16867.0,16966.35,233703.29225,1670284799999,4015334796.60372110,5138207,115508.19916000,1984551471.31640810,0
2022-12-06,16966.35,17107.01,16906.37,17088.96,218730.76883,1670371199999,3717926010.34058660,4416864,108449.54144000,1843473774.58616420,0
2022-12-07,17088.96,17142.21,16678.83,16836.64,220657.41334,1670457599999,3723206794.30546690,4284989,107803.05198000,1819002376.49286860,0
2022-12-08,16836.64,17299.0,16733.49,17224.1,236417.97804,1670543999999,4009427525.03041160,4520282,117238.75694000,1988377121.41735070,0
2022-12-09,17224.1,17360.0,17058.21,17128.56,238422.06465,1670630399999,4097973425.69735400,4282003,118031.91364000,2028743141.40682080,0
2022-12-10,17128.56,17227.72,17092.0,17127.49,140573.97937,1670716799999,2411933258.84859990,3032257,70355.34064000,1207126756.21747470,0
2022-12-11,17127.49,17270.99,17071.0,17085.05,155286.47871,1670803199999,2663686104.08256160,3260722,77740.37478000,1333501724.91499000,0
2022-12-12,17085.05,17241.89,16871.85,17209.83,226227.49694,1670889599999,3844787581.48192440,4463916,112286.94413000,1908405023.87630180,0
2022-12-13,17208.93,18000.0,17080.14,17774.7,284462.9139,1670975999999,4983896040.37899540,6242080,143922.84935000,2521692886.96687050,0
2022-12-14,17775.82,18387.95,17660.94,17803.15,266681.22209,1671062399999,4779915721.48445850,5743730,133308.11239000,2389606669.96353140,0
2022-12-15,17804.01,17854.82,17275.51,17356.34,223701.96882,1671148799999,3923378677.83374760,4789226,110193.63642000,1932609296.70913480,0
2022-12-16,17356.96,17531.73,16527.32,16632.12,253379.04116,1671235199999,4308933187.65653970,5703001,123374.83424000,2098188985.00709690,0
2022-12-17,16631.5,16796.82,16579.85,16776.52,144825.66684,1671321599999,2417851422.21312500,3905843,72289.66495000,1206885683.56938190,0
2022-12-18,16777.54,16863.26,16663.07,16738.21,112619.31646,1671407999999,1884666030.09923800,3369193,55539.12922000,929480021.40193500,0
2022-12-19,16739.0,16815.99,16256.3,16438.88,179094.28305,1671494399999,2981094033.01381290,4681887,87610.23510000,1458309480.74524840,0
2022-12-20,16438.88,17061.27,16397.2,16895.56,248808.92324,1671580799999,4176995653.54571100,5945803,124217.38590000,2085423621.74232560,0
2022-12-21,16896.15,16925.0,16723.0,16824.67,156810.96362,1671667199999,2638528723.73604150,4375570,77675.35979000,1307019850.06062180,0
2022-12-22,16824.68,16868.52,16559.85,16821.43,176044.27235,1671753599999,2949612072.04930290,4678640,87573.90221000,1467281598.71908520,0
2022-12-23,16821.9,16955.14,16731.13,16778.5,161612.00947,1671839999999,2720021933.97892650,4561020,81034.18553000,1363871435.61354910,0
2022-12-24,16778.52,16869.99,16776.62,16836.12,100224.29096,1671926399999,1686757294.99263420,3076985,49578.22304000,834395051.27119080,0
2022-12-25,16835.73,16857.96,16721.0,16832.11,125441.07202,1672012799999,2108857873.19167050,3570157,62073.54114000,1043560797.06935230,0
2022-12-26,16832.11,16944.52,16791.0,16919.39,124564.00656,1672099199999,2099037538.63179410,3915571,61741.18011000,1040420821.22625260,0
2022-12-27,16919.39,16972.83,16592.37,16706.36,173749.58616,1672185599999,2918379509.53140980,5047628,86096.58586000,1446098274.56533820,0
2022-12-28,16706.06,16785.19,16465.33,16547.31,193037.56577,1672271999999,3210894236.81239060,5465468,96118.18717000,1598767893.17279690,0
2022-12-29,16547.32,16664.41,16488.91,16633.47,160998.47158,1672358399999,2671665748.08162260,4553877,80977.62443000,1343799862.99502670,0
2022-12-30,16633.47,16677.35,16333.0,16607.48,164916.31174,1672444799999,2726831056.72502610,4310415,82170.47490000,1358631100.75924430,0
2022-12-31,16607.48,16644.09,16470.0,16542.4,114490.42864,1672531199999,1897047504.91889730,3344374,57021.06919000,944834393.34133540,0
2023-01-01,16541.77,16628.0,16499.01,16616.75,96925.41374,1672617599999,1604793789.67721260,3218355,48548.78168000,803841673.83505870,0
2023-01-02,16617.17,16799.23,16548.7,16672.87,121888.57191,1672703999999,2034683215.26787840,4036118,60925.25948000,1017074780.69180630,0
2023-01-03,16672.78,16778.4,16605.28,16675.18,159541.53733,1672790399999,2662765916.32566840,5097596,79595.76246000,1328471402.71367460,0
2023-01-04,16675.65,16991.87,16652.66,16850.36,220362.18862,1672876799999,3709833209.84536520,6310703,109747.11502000,1847617011.38537700,0
2023-01-05,16850.36,16879.82,16753.0,16831.85,163473.56641,1672963199999,2751080253.81773340,4842014,80959.57162000,1362471754.05329920,0
2023-01-06,16831.85,17041.0,16679.0,16950.65,207401.28415,1673049599999,3490305009.68812240,5388661,103320.22965000,1738828235.20230050,0
2023-01-07,16950.31,16981.91,16908.0,16943.57,104526.5688,1673135999999,1770201710.20897340,3227161,51624.83107000,874295207.63651240,0
2023-01-08,16943.83,17176.99,16911.0,17127.83,135155.89695,1673222399999,2291925699.95854550,4036092,67200.60250000,1139647002.76085130,0
2023-01-09,17127.83,17398.8,17104.66,17178.26,266211.52723,1673308799999,4590284350.54616930,6327667,131748.52517000,2271681164.79933240,0
2023-01-10,17179.04,17499.0,17146.34,17440.66,221382.42581,1673395199999,3829247653.73110520,5448751,109377.45606000,1891995855.28760790,0
2023-01-11,17440.64,18000.0,17315.6,17943.26,262221.60653,1673481599999,4586965947.26354980,5627464,129944.56930000,2273368097.02926420,0
2023-01-12,17943.26,19117.04,17892.05,18846.62,454568.32178,1673567999999,8348431207.84600970,8911373,227295.33172000,4174813798.38286060,0
2023-01-13,18846.62,20000.0,18714.12,19930.01,368615.87823,1673654399999,7061633461.44473400,8021774,183448.89377000,3515300890.30505730,0
2023-01-14,19930.01,21258.0,19888.05,20954.92,393913.74951,1673740799999,8183071567.04618820,8659545,197817.55209000,4109568162.17041980,0
2023-01-15,20952.76,21050.74,20551.01,20871.5,178542.22549,1673827199999,3710526606.13896440,5194354,88310.83908000,1835436631.70387060,0
2023-01-16,20872.99,21474.05,20611.48,21185.65,293078.08262,1673913599999,6168654053.04263760,6856434,145352.66942000,3059597458.38535250,0
2023-01-17,21185.65,21647.45,20841.31,21134.81,275407.74409,1673999999999,5840585769.49009330,6440138,137121.64311000,2908227174.24903050,0
2023-01-18,21132.29,21650.0,20407.15,20677.47,350916.01949,1674086399999,7399719195.24672580,7617173,173174.41690000,3652037808.31621500,0
2023-01-19,20677.47,21192.0,20659.19,21071.59,251385.84925,1674172799999,5243024330.01120060,5819932,124924.23436000,2605629874.08902800,0
2023-01-20,21071.59,22755.93,20861.28,22667.21,338079.13659,1674259199999,7256172889.71053270,7382435,170200.04869000,3654038898.27092860,0
2023-01-21,22666.0,23371.8,22422.0,22783.55,346445.48432,1674345599999,7938935168.53201350,7796520,172663.17131000,3956916674.40296310,0
2023-01-22,22783.35,23078.71,22292.37,22707.88,253577.75286,1674431999999,5775552321.54412040,6603827,125842.91663000,2866409820.72257050,0
