timestamp,open,high,low,close,volume
2024-09-09,1.64e-06,1.66e-06,1.61e-06,1.64e-06,1730442.0
2024-09-10,1.64e-06,1.66e-06,1.62e-06,1.64e-06,1724373.0
2024-09-11,1.63e-06,1.65e-06,1.6e-06,1.62e-06,1887150.0
2024-09-12,1.62e-06,1.66e-06,1.59e-06,1.63e-06,2867445.0
2024-09-13,1.63e-06,1.66e-06,1.59e-06,1.59e-06,1735916.0
2024-09-14,1.59e-06,1.63e-06,1.58e-06,1.62e-06,1614234.0
2024-09-15,1.61e-06,1.62e-06,1.6e-06,1.6e-06,1987549.0
