timestamp,open,high,low,close,volume
2024-09-09,0.00111,0.001113,0.001062,0.001077,61081.736
2024-09-10,0.001077,0.001078,0.001062,0.001068,44830.935
2024-09-11,0.001068,0.001097,0.001063,0.001084,44250.945
2024-09-12,0.001085,0.001087,0.001061,0.001081,56257.909
2024-09-13,0.001081,0.001107,0.001068,0.001073,78680.337
2024-09-14,0.001073,0.001115,0.001072,0.001099,97554.635
2024-09-15,0.001099,0.001101,0.001066,0.00107,56920.468
