timestamp,open,high,low,close,volume
2024-09-02,3.6e-07,3.7e-07,3.5e-07,3.7e-07,2093559.0
2024-09-03,3.7e-07,3.8e-07,3.6e-07,3.6e-07,6396682.0
2024-09-04,3.6e-07,3.8e-07,3.5e-07,3.7e-07,7321562.0
2024-09-05,3.6e-07,3.8e-07,3.6e-07,3.7e-07,4781984.0
2024-09-06,3.6e-07,3.8e-07,3.6e-07,3.7e-07,7872802.0
2024-09-07,3.7e-07,3.8e-07,3.7e-07,3.8e-07,3586562.0
2024-09-08,3.7e-07,3.8e-07,3.7e-07,3.7e-07,5093412.0
