timestamp,open,high,low,close,volume
2024-09-09,3.61e-06,3.7e-06,3.57e-06,3.7e-06,48614.0
2024-09-10,3.67e-06,3.77e-06,3.64e-06,3.72e-06,164546.0
2024-09-11,3.71e-06,3.73e-06,3.59e-06,3.66e-06,124624.0
2024-09-12,3.66e-06,3.71e-06,3.61e-06,3.71e-06,30318.0
2024-09-13,3.7e-06,3.7e-06,3.62e-06,3.62e-06,30353.0
2024-09-14,3.62e-06,3.64e-06,3.54e-06,3.57e-06,57020.0
2024-09-15,3.59e-06,3.61e-06,3.44e-06,3.44e-06,52148.0
