timestamp,open,high,low,close,volume
2024-09-09,1.041e-05,1.124e-05,1.032e-05,1.11e-05,81823.2
2024-09-10,1.106e-05,1.106e-05,1.084e-05,1.086e-05,28708.2
2024-09-11,1.084e-05,1.089e-05,1.067e-05,1.081e-05,20976.0
2024-09-12,1.078e-05,1.142e-05,1.071e-05,1.139e-05,54206.7
2024-09-13,1.138e-05,1.145e-05,1.076e-05,1.076e-05,38253.3
2024-09-14,1.074e-05,1.095e-05,1.068e-05,1.082e-05,22744.2
2024-09-15,1.085e-05,1.102e-05,1.042e-05,1.053e-05,16753.5
