timestamp,open,high,low,close,volume
2024-09-09,1.9e-07,2e-07,1.9e-07,2e-07,101802.0
2024-09-10,1.9e-07,2.1e-07,1.9e-07,1.9e-07,3407842.0
2024-09-11,2e-07,2e-07,1.9e-07,1.9e-07,101869.0
2024-09-12,1.9e-07,2e-07,1.9e-07,2e-07,243531.0
2024-09-13,2e-07,2e-07,1.9e-07,2e-07,785616.0
2024-09-14,2e-07,2e-07,1.9e-07,1.9e-07,127836.0
2024-09-15,1.9e-07,2e-07,1.8e-07,1.9e-07,3658022.0
