timestamp,open,high,low,close,volume
2024-09-02,7.97e-06,9.11e-06,7.97e-06,8.74e-06,109113.8
2024-09-03,8.85e-06,9.02e-06,8.52e-06,8.6e-06,84076.1
2024-09-04,8.61e-06,8.89e-06,8.39e-06,8.56e-06,59181.7
2024-09-05,8.47e-06,8.6e-06,8.41e-06,8.53e-06,22383.2
2024-09-06,8.49e-06,8.82e-06,8.49e-06,8.67e-06,55492.9
2024-09-07,8.68e-06,8.75e-06,8.43e-06,8.43e-06,33807.3
2024-09-08,8.48e-06,9.21e-06,8.48e-06,8.88e-06,76526.7
