timestamp,open,high,low,close,volume
2024-09-02,2.14e-06,2.23e-06,2.08e-06,2.22e-06,1043986.0
2024-09-03,2.24e-06,2.27e-06,2.17e-06,2.18e-06,241595.0
2024-09-04,2.17e-06,2.3e-06,2.13e-06,2.27e-06,572531.0
2024-09-05,2.27e-06,2.35e-06,2.25e-06,2.3e-06,213127.0
2024-09-06,2.3e-06,2.38e-06,2.27e-06,2.29e-06,336340.0
2024-09-07,2.29e-06,2.37e-06,2.28e-06,2.34e-06,97051.0
2024-09-08,2.34e-06,2.4e-06,2.34e-06,2.36e-06,155199.0
