timestamp,open,high,low,close,volume
2024-09-09,1.5e-06,1.54e-06,1.49e-06,1.53e-06,163670.0
2024-09-10,1.52e-06,1.59e-06,1.51e-06,1.59e-06,156154.0
2024-09-11,1.58e-06,1.58e-06,1.53e-06,1.54e-06,140400.0
2024-09-12,1.55e-06,1.75e-06,1.55e-06,1.72e-06,318318.0
2024-09-13,1.71e-06,2.01e-06,1.68e-06,1.96e-06,3221551.0
2024-09-14,1.96e-06,2.01e-06,1.86e-06,1.87e-06,1032073.0
2024-09-15,1.88e-06,1.89e-06,1.72e-06,1.74e-06,562124.0
