timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2022-11-14,5.8,6.12,5.38,6.09,4632784.5,1668470399999,26963728.18490000,81352,2380780.62000000,13877693.40160000,0
2022-11-15,6.09,6.51,5.97,6.28,3232226.5,1668556799999,20115391.13530000,60372,1619215.96000000,10089672.77620000,0
2022-11-16,6.29,6.42,5.83,5.96,2294924.86,1668643199999,14003915.35650000,40683,1144432.18000000,6978552.97870000,0
2022-11-17,5.96,6.05,5.66,5.73,1586245.52,1668729599999,9254272.67510000,28091,749410.02000000,4372797.80080000,0
2022-11-18,5.73,6.06,5.72,5.85,2158402.94,1668815999999,12813599.30510000,26094,912283.99000000,5407853.67650000,0
2022-11-19,5.86,5.89,5.66,5.76,1138049.07,1668902399999,6577547.22370000,18724,548694.79000000,3174142.49120000,0
2022-11-20,5.75,5.82,5.38,5.44,1595556.76,1668988799999,8904369.53200000,26572,757911.43000000,4230252.09080000,0
2022-11-21,5.44,5.48,5.08,5.19,2983854.29,1669075199999,15793322.30890000,42177,1488588.62000000,7877698.18420000,0
2022-11-22,5.19,5.39,4.95,5.31,2987868.2,1669161599999,15475229.29020000,34237,1566516.82000000,8116537.26740000,0
2022-11-23,5.32,5.55,5.25,5.49,2040961.3,1669247999999,11113908.66450000,25760,1044345.41000000,5691993.16200000,0
2022-11-24,5.49,5.6,5.38,5.45,1805163.64,1669334399999,9880817.12430000,19885,935400.65000000,5122171.80400000,0
2022-11-25,5.46,5.52,5.29,5.41,2011725.37,1669420799999,10839587.96040000,22921,989526.28000000,5334274.63080000,0
2022-11-26,5.42,5.63,5.36,5.42,1995736.3,1669507199999,10995424.95960000,21488,1007028.35000000,5550709.66760000,0
2022-11-27,5.42,5.62,5.38,5.41,1575180.9,1669593599999,8697993.11520000,18513,786549.82000000,4346460.48800000,0
2022-11-28,5.41,5.46,5.14,5.29,1741272.08,1669679999999,9161873.88800000,22801,858137.29000000,4514700.01360000,0
2022-11-29,5.29,5.54,5.25,5.46,1482348.08,1669766399999,8050854.23230000,19297,733351.46000000,3984533.41510000,0
2022-11-30,5.46,5.9,5.46,5.86,3680518.7,1669852799999,21104502.74740000,49059,1922727.62000000,11028748.27570000,0
2022-12-01,5.86,6.0,5.71,5.91,2310368.79,1669939199999,13462464.58830000,29328,1165430.45000000,6798570.24630000,0
2022-12-02,5.92,6.55,5.85,6.34,3620090.5,1670025599999,22315211.52830000,54131,1761743.01000000,10875083.30710000,0
2022-12-03,6.35,6.45,6.06,6.1,2191455.07,1670111999999,13774030.78120000,29853,1041471.23000000,6552952.58060000,0
2022-12-04,6.1,6.3,6.09,6.27,1178424.41,1670198399999,7299088.53810000,17926,607769.07000000,3766617.68150000,0
2022-12-05,6.26,6.43,6.11,6.17,1982022.18,1670284799999,12469600.43010000,27310,938315.40000000,5910639.75550000,0
2022-12-06,6.18,6.24,6.04,6.18,1478434.32,1670371199999,9087324.40180000,19011,697005.65000000,4285628.11700000,0
2022-12-07,6.18,6.29,5.88,6.0,1575792.34,1670457599999,9487748.44130000,21354,731556.72000000,4412210.89120000,0
2022-12-08,6.0,6.23,5.92,6.19,1567224.99,1670543999999,9504760.68990000,18718,754533.63000000,4581213.37930000,0
2022-12-09,6.19,6.29,6.06,6.17,1541370.39,1670630399999,9501129.40980000,20411,724961.87000000,4471653.58730000,0
2022-12-10,6.17,6.22,6.06,6.08,590170.21,1670716799999,3620850.54690000,8106,267164.53000000,1640525.83060000,0
2022-12-11,6.09,6.11,5.88,5.92,966345.11,1670803199999,5822341.21830000,11597,418321.53000000,2521606.96360000,0
2022-12-12,5.92,5.98,5.74,5.92,1386337.13,1670889599999,8084178.74390000,16639,577115.71000000,3369681.09870000,0
2022-12-13,5.93,6.26,5.83,6.11,1840137.97,1670975999999,11090321.65100000,24812,905412.14000000,5457643.95550000,0
2022-12-14,6.11,6.24,5.904,5.908,1934419.31,1671062399999,11733963.87151000,36609,935207.51000000,5677820.69609000,0
2022-12-15,5.909,6.013,5.761,5.799,2045005.07,1671148799999,12079420.11353000,38730,1040780.67000000,6151433.70596000,0
2022-12-16,5.798,5.878,5.211,5.3,2542701.55,1671235199999,14073762.47785000,50303,1158262.11000000,6416990.46754000,0
2022-12-17,5.298,5.44,5.24,5.386,1843589.52,1671321599999,9885932.32041000,34352,934106.32000000,5009291.93584000,0
2022-12-18,5.387,5.408,5.306,5.328,659947.73,1671407999999,3531404.90386000,16714,302969.39000000,1621419.07335000,0
2022-12-19,5.33,5.427,5.004,5.09,1266701.01,1671494399999,6634853.30603000,31297,579232.37000000,3037613.75903000,0
2022-12-20,5.092,5.396,5.05,5.362,937182.55,1671580799999,4946597.40345000,23642,456022.73000000,2407193.92538000,0
2022-12-21,5.362,5.369,5.201,5.322,713931.26,1671667199999,3770151.51630000,17436,298464.17000000,1576702.71887000,0
2022-12-22,5.323,5.391,5.128,5.372,845462.84,1671753599999,4463278.88347000,22156,428984.10000000,2265629.83360000,0
2022-12-23,5.372,5.411,5.232,5.265,701601.65,1671839999999,3726346.03791000,18640,338121.83000000,1797959.15390000,0
2022-12-24,5.265,5.271,5.175,5.202,284307.17,1671926399999,1484660.91736000,9793,122285.10000000,639048.94172000,0
2022-12-25,5.202,5.239,5.05,5.161,616106.04,1672012799999,3161644.81028000,15069,295768.47000000,1518038.79848000,0
2022-12-26,5.161,5.21,5.129,5.203,486780.77,1672099199999,2522557.28296000,11338,233718.41000000,1211525.28290000,0
