timestamp,open,high,low,close,volume
2024-09-09,9.27e-06,9.38e-06,9.13e-06,9.18e-06,839416.8
2024-09-10,9.19e-06,9.5e-06,9.11e-06,9.26e-06,850902.9
2024-09-11,9.25e-06,9.27e-06,8.9e-06,8.98e-06,1192810.2
2024-09-12,8.97e-06,9.04e-06,8.86e-06,9.03e-06,806674.8
2024-09-13,9.03e-06,9.03e-06,8.85e-06,8.88e-06,928504.7
2024-09-14,8.88e-06,8.93e-06,8.81e-06,8.84e-06,531011.0
2024-09-15,8.84e-06,8.99e-06,8.65e-06,8.65e-06,661353.7
